ness_ID,gene,transcript,SFS0,SFS4,pi0,pi4
26907324,Cre12.g532100,Cre12.g532100.t1.2,"[905, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[265, 11, 2, 2, 1, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003757277045608772,0.020175199709513435
26906923,g13093,g13093.t1,"[3629, 60, 25, 43, 29, 25, 12, 12, 33, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1206, 51, 20, 21, 22, 24, 15, 23, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01958082113120873,0.0472510026737968
26907828,Cre12.g532200,Cre12.g532200.t1.2,"[1261, 7, 5, 4, 5, 4, 8, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[373, 12, 2, 5, 7, 3, 5, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009537045429368458,0.03277423419166863
26907996,Cre12.g532250,Cre12.g532250.t1.3,"[2721, 41, 12, 11, 15, 2, 7, 11, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[994, 34, 12, 22, 10, 2, 4, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010304463726299387,0.024481399757219142
26907309,Cre12.g532300,Cre12.g532300.t1.3,"[655, 5, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[179, 5, 0, 3, 3, 1, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005528159367539431,0.02851140456182473
26907760,Cre12.g532314,Cre12.g532314.t1.2,"[503, 6, 0, 5, 0, 4, 2, 1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[181, 6, 0, 4, 2, 0, 1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017927523876595377,0.03578593153432991
26906905,Cre12.g532327,Cre12.g532327.t1.2,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.012593655348318187
26907463,g13099,g13099.t1,"[8295, 86, 48, 24, 22, 9, 40, 16, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2617, 93, 56, 27, 38, 21, 38, 41, 24, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009471404275440241,0.036489249766730854
26907753,Cre12.g532400,Cre12.g532400.t1.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26906401,Cre12.g532450,Cre12.g532450.t1.2,"[1135, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 9, 7, 2, 0, 2, 4, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031935716493252287,0.029363278446888155
26907386,Cre12.g532500,Cre12.g532500.t1.2,"[833, 4, 2, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[265, 9, 5, 7, 1, 5, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004068530765363345,0.035490196078431374
26906272,Cre12.g532550,Cre12.g532550.t1.3,"[337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[100, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005711022272986864
26907426,Cre12.g532600,Cre12.g532600.t1.3,"[3303, 66, 42, 31, 27, 11, 20, 9, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1139, 62, 29, 21, 12, 12, 13, 10, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017333340754222024,0.03811479068106757
26906524,Cre12.g532650,Cre12.g532650.t1.2,"[1064, 5, 1, 4, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[325, 16, 4, 3, 9, 3, 6, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004316990440949738,0.037564129594490125
26907642,Cre12.g532700,Cre12.g532700.t1.3,"[1594, 44, 3, 23, 7, 9, 9, 6, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[525, 32, 1, 14, 9, 4, 7, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0179776918592163,0.03625662536988261
26908213,g13107,g13107.t1,"[1321, 35, 0, 14, 9, 9, 4, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[420, 21, 0, 12, 7, 11, 7, 1, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018034202317290554,0.04527045992221019
26906783,Cre12.g532800,Cre12.g532800.t1.2,"[986, 19, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[329, 22, 2, 6, 2, 3, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004708207393629388,0.028884672148429266
26907443,Cre12.g532850,Cre12.g532850.t1.3,"[1106, 5, 0, 1, 1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[284, 8, 0, 12, 2, 2, 3, 2, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0036155063753234387,0.040778630292696794
26907543,g13110,g13110.t1,"[305, 6, 0, 6, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[91, 2, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013660536678439493,0.01800720288115246
26907544,g13110,g13110.t2,"[305, 6, 0, 6, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[91, 2, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013660536678439493,0.01800720288115246
26907109,Cre12.g532900,Cre12.g532900.t1.2,"[533, 4, 0, 8, 7, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[180, 3, 0, 2, 3, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012388859447682976,0.018581254491325326
26907727,Cre12.g532950,Cre12.g532950.t1.2,"[724, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[196, 7, 0, 2, 2, 1, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001013116723598447,0.028271773825809393
26906388,Cre12.g533000,Cre12.g533000.t1.2,"[711, 7, 1, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[182, 16, 1, 1, 12, 4, 1, 3, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0054466230936819175,0.0658161372263607
26908197,Cre12.g533050,Cre12.g533050.t1.2,"[841, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[188, 9, 1, 5, 1, 5, 6, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006357624109351134,0.05425129693132858
26907512,Cre12.g533100,Cre12.g533100.t1.1,"[363, 10, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[105, 6, 2, 0, 3, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007936507936507936,0.041037179899282114
26906623,Cre12.g533150,Cre12.g533150.t1.1,"[331, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[90, 4, 0, 1, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014328053543739817,0.048279689234184235
26906733,g13117,g13117.t1,"[242, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00954248366013072,0.022708228590581532
26907875,g13118,g13118.t1,"[2232, 40, 20, 20, 20, 12, 9, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[651, 42, 9, 14, 18, 11, 7, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0151472386866121,0.04233007389204594
26908221,Cre12.g533300,Cre12.g533300.t1.2,"[1632, 32, 5, 7, 8, 4, 10, 4, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[449, 19, 9, 6, 7, 6, 10, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013876965458298517,0.04930540023360422
26907870,g13120,g13120.t1,"[1358, 4, 7, 2, 1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[350, 26, 8, 5, 7, 2, 17, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004507386711029589,0.046578376776327084
26907061,Cre12.g533400,Cre12.g533400.t1.3,"[368, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[113, 3, 2, 0, 5, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00030111412225233364,0.038500816993464054
26908201,g13122,g13122.t1,"[105, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[33, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01633986928104575,0.010765090349865435
26908192,Cre12.g533450,Cre12.g533450.t1.2,"[607, 11, 9, 0, 6, 2, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[181, 6, 3, 0, 3, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015806218806859187,0.024427279329240117
26906359,Cre12.g533500,Cre12.g533500.t1.2,"[3511, 49, 10, 19, 18, 9, 11, 9, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1187, 40, 5, 18, 24, 10, 11, 8, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01224820163166415,0.030649971960436926
26907357,Cre12.g533550,Cre12.g533550.t1.1,"[1001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[274, 8, 0, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.012777890856457924
26906519,Cre12.g533600,Cre12.g533600.t1.3,"[1553, 32, 2, 20, 9, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[523, 25, 1, 21, 7, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010558069381598792,0.02700260991768721
26906553,Cre12.g533650,Cre12.g533650.t1.2,"[588, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[173, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0033337719875422204,0.005148428086318325
26907636,Cre12.g533700,Cre12.g533700.t1.3,"[2680, 21, 7, 6, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[807, 41, 13, 16, 4, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003216330020921758,0.02162565249813572
26907764,Cre12.g533750,Cre12.g533750.t1.3,"[2432, 22, 7, 5, 6, 6, 6, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[768, 45, 12, 3, 7, 7, 4, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007044561373152016,0.028415846833132637
26906849,Cre12.g533800,Cre12.g533800.t1.2,"[369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[76, 4, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.03229527104959631
26906884,g13131,g13131.t1,"[1798, 45, 12, 5, 14, 7, 4, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[608, 36, 7, 5, 5, 2, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012163837184812294,0.023668639053254444
26907733,Cre12.g533900,Cre12.g533900.t1.2,"[1710, 8, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[452, 27, 2, 12, 1, 6, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001604588440135195,0.024293017537047823
26907251,Cre12.g533950,Cre12.g533950.t1.3,"[688, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[205, 8, 3, 3, 2, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009067210699308625,0.024871305454335125
26908031,Cre12.g534000,Cre12.g534000.t1.2,"[1458, 15, 7, 2, 0, 0, 2, 29, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[458, 7, 7, 1, 0, 0, 0, 17, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021400026330653556,0.03468479025076166
26907842,Cre12.g534050,Cre12.g534050.t1.2,"[653, 3, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[188, 8, 0, 1, 1, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004360594464714782,0.024390243902439025
26906993,Cre12.g534100,Cre12.g534100.t1.2,"[1069, 4, 1, 0, 2, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[292, 16, 5, 6, 5, 5, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004375403593262482,0.04345831900011466
26907535,Cre12.g534150,Cre12.g534150.t1.3,"[3258, 69, 4, 5, 51, 32, 19, 13, 27, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1138, 37, 3, 2, 34, 9, 4, 7, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021530732461373374,0.028292810457516346
26906714,Cre12.g534200,Cre12.g534200.t1.3,"[1209, 8, 1, 4, 2, 2, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[366, 23, 3, 10, 7, 1, 3, 3, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006345271766188918,0.039430988081507114
26906368,Cre12.g534250,Cre12.g534250.t1.2,"[405, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[106, 3, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005460005460005459,0.041098925445884574
26906414,Cre12.g534300,Cre12.g534300.t1.3,"[1447, 29, 8, 2, 5, 2, 9, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[459, 20, 9, 8, 3, 10, 11, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010263344948943326,0.039896514161220045
26906780,Cre12.g534302,Cre12.g534302.t1.2,"[1559, 28, 8, 8, 8, 3, 6, 9, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[484, 18, 16, 7, 1, 3, 14, 8, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013978224154658811,0.04352240896358544
26906432,Cre12.g534350,Cre12.g534350.t1.2,"[511, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[128, 8, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031159750721994227,0.01914430074630325
26907708,Cre12.g534400,Cre12.g534400.t1.3,"[642, 6, 0, 2, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 6, 0, 6, 3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005587985830464501,0.026982629058753625
26906380,Cre12.g534450,Cre12.g534450.t1.3,"[278, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[85, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004913549344087518,0.012925020195344054
26907934,Cre12.g534500,Cre12.g534500.t1.1,"[398, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[101, 5, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0037139752509771484,0.031580773902481346
26906605,Cre12.g534550,Cre12.g534550.t1.1,"[995, 7, 0, 0, 4, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[314, 12, 7, 1, 9, 4, 5, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005878485516494566,0.037809909811224306
26908166,g13147,g13147.t1,"[104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001058201058201058,0.0
26906830,g13148,g13148.t1,"[396, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[88, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001346602292508293,0.019126246990024083
26906578,Cre12.g534650,Cre12.g534650.t1.3,"[1427, 7, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[425, 15, 4, 1, 3, 4, 2, 7, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001978939724037763,0.02827112286741963
26907743,Cre12.g534700,Cre12.g534700.t1.2,"[414, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 9, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031977787137130115,0.029055258467023174
26906375,Cre12.g534750,Cre12.g534750.t1.2,"[1205, 38, 3, 12, 4, 14, 8, 6, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[417, 32, 2, 4, 4, 6, 8, 5, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023701568427268813,0.04237651344690882
26907995,Cre12.g534800,Cre12.g534800.t1.1,"[2041, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[543, 15, 2, 1, 2, 0, 3, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00046068353920128993,0.016725671750181553
26906673,Cre12.g534850,Cre12.g534850.t1.2,"[231, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[71, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014245014245014246,0.0030441400304414
26907488,g13154,g13154.t1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26906635,Cre12.g534900,Cre12.g534900.t1.3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",None,None
26906937,g13156,g13156.t1,"[114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000966183574879227,0.013445378151260503
26907821,g13157,g13157.t1,"[83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0
26907194,g13158,g13158.t1,"[169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0
26908082,Cre12.g534961,Cre12.g534961.t1.2,"[234, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[74, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009416195856873823,0.00392156862745098
26908121,g13160,g13160.t2,"[428, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002213788741302973,0.007901668129938541
26908122,Cre12.g535000,Cre12.g535000.t1.3,"[428, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002213788741302973,0.007901668129938541
26906987,Cre12.g535019,Cre12.g535019.t1.2,"[861, 17, 6, 14, 11, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[296, 10, 12, 9, 13, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014496488628310033,0.03961352657004831
26907384,Cre12.g535050,Cre12.g535050.t1.3,"[4085, 52, 42, 11, 8, 1, 11, 11, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1339, 38, 47, 24, 13, 2, 10, 12, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008529651318239915,0.029902287799709614
26906696,Cre12.g535100,Cre12.g535100.t1.2,"[663, 3, 0, 3, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[178, 7, 7, 3, 9, 1, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0044479406423292445,0.057068506414911645
26906867,Cre12.g535150,Cre12.g535150.t1.2,"[2423, 72, 8, 18, 16, 20, 8, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[771, 40, 11, 15, 18, 10, 9, 9, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01640692410658934,0.04352693988236748
26906534,Cre12.g535200,Cre12.g535200.t1.3,"[1912, 69, 12, 0, 4, 18, 8, 11, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[675, 38, 20, 2, 3, 11, 8, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01580347964761603,0.03261183261183261
26907681,Cre12.g535250,Cre12.g535250.t1.3,"[1782, 46, 2, 10, 2, 21, 17, 5, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[544, 33, 2, 6, 3, 19, 7, 5, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01921224630202958,0.04525679882889013
26906340,Cre12.g535300,Cre12.g535300.t1.2,"[1838, 31, 2, 6, 1, 9, 14, 6, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[521, 26, 1, 4, 7, 11, 9, 2, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013129826139701622,0.04210595460964956
26908005,Cre12.g535350,Cre12.g535350.t1.2,"[1344, 3, 0, 0, 2, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[418, 19, 2, 6, 5, 10, 12, 8, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0038262727771520982,0.05916476362968213
26907092,Cre12.g535400,Cre12.g535400.t1.3,"[1651, 52, 19, 9, 16, 3, 5, 2, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[569, 38, 21, 3, 9, 4, 5, 4, 17, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017061370002546473,0.042862978524743224
26907859,Cre12.g535450,Cre12.g535450.t1.2,"[308, 14, 0, 2, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 1, 0, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015111903347197465,0.03216711521209791
26907860,g13170,g13170.t2,"[308, 14, 0, 2, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 1, 0, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015111903347197465,0.03216711521209791
26906521,g13171,g13171.t1,"[113, 3, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[37, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01917211328976035,0.018137254901960786
26907692,Cre12.g535500,Cre12.g535500.t1.2,"[1368, 9, 2, 1, 8, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[419, 10, 3, 0, 4, 8, 1, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006006891772946046,0.02352651975244375
26906334,Cre12.g535550,Cre12.g535550.t1.1,"[506, 8, 1, 0, 1, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[123, 12, 0, 1, 0, 1, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009891233847228459,0.038580246913580245
26906997,Cre12.g535600,Cre12.g535600.t1.3,"[712, 11, 1, 0, 0, 3, 6, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[200, 17, 0, 1, 0, 2, 1, 2, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011008378057636785,0.03765950824774354
26906392,Cre12.g535650,Cre12.g535650.t1.2,"[38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.024509803921568627
